#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000440081.2	251	0.45243	9.50360107422	-1	0.425758	noncoding
ENST00000413081.1	288	0.40838	9.02825927734	-1	0.391307	noncoding
ENST00000434361.5	99	0.3678	5.98211669922	-1	0.0508206	noncoding
ENST00000642461.1	604	0.28159	8.28753662109	1	1	coding
ENST00000521747.5	604	0.42921	8.28753662109	1	1	coding
ENST00000634607.2	949	0.47449	5.22686767578	1	1	coding
ENST00000423760.6	664	0.42613	8.02435302734	1	1	coding
ENST00000470665.5	47	0.35359	9.13177490234	1	0.0189253	noncoding
ENST00000622102.4	460	0.44136	5.23895263672	1	1	coding
ENST00000258679.11	441	0.43058	4.96710205078	1	1	coding
ENST00000449726.6	520	0.38211	5.02593994141	1	1	coding
ENST00000396257.6	456	0.43559	5.18988037109	1	1	coding
ENST00000396259.5	440	0.42957	4.95709228516	1	1	coding
ENST00000440706.3	520	0.38098	5.02593994141	1	1	coding
ENST00000498106.1	97	0.4457	6.28680419922	1	0.471801	noncoding
ENST00000304166.9	469	0.36269	5.49591064453	1	1	coding
ENST00000614107.4	497	0.36431	5.86163330078	1	1	coding
ENST00000409363.5	448	0.43371	6.13067626953	1	1	coding
ENST00000409489.5	525	0.42202	6.02215576172	1	1	coding
ENST00000436116.1	132	0.44039	8.88861083984	-1	0.127069	noncoding
ENST00000457475.5	519	0.38049	6.87261962891	1	1	coding
ENST00000395749.7	667	0.3827	6.87408447266	1	1	coding
ENST00000425809.5	177	0.47107	6.12017822266	1	0.995252	coding
ENST00000358707.7	504	0.47097	7.04010009766	1	1	coding
ENST00000466584.5	149	0.45787	6.36639404297	1	0.965336	coding
ENST00000489429.5	300	0.34723	8.81414794922	1	0.99931	coding
ENST00000446778.5	248	0.34944	10.3518676758	1	0.981104	coding
ENST00000322090.8	287	0.37044	9.42034912109	1	0.999303	coding
ENST00000472404.1	23	0.40584	7.97601318359	1	0.00587633	noncoding
ENST00000497279.5	147	0.3249	9.25518798828	1	0.461909	noncoding
ENST00000422212.1	137	0.4135	5.35589599609	1	0.932235	coding
ENST00000443198.1	80	0.44851	5.08331298828	1	0.336247	noncoding
ENST00000687582.1	71	0.34787	5.00384521484	-1	0.0330082	noncoding
ENST00000493036.5	52	0.30051	3.76898193359	1	0.0695048	noncoding
ENST00000465343.2	24	0.34116	9.69598388672	1	0.00829236	noncoding
ENST00000492322.1	22	0.34022	4.64935302734	1	0.00637775	noncoding
ENST00000606716.1	24	0.30711	9.69598388672	1	0.00888168	noncoding
ENST00000355095.8	428	0.45159	9.10308837891	1	1	coding
ENST00000423484.3	428	0.29979	9.10308837891	1	0.999886	coding
ENST00000488621.1	80	0.38714	5.40948486328	1	0.185102	noncoding
ENST00000686440.1	88	0.39374	8.93182373047	1	0.172181	noncoding
ENST00000690256.1	100	0.36103	8.91815185547	1	0.186395	noncoding
ENST00000662124.1	38	0.37115	6.67218017578	1	0.0100698	noncoding
ENST00000359735.7	173	0.4294	9.53424072266	1	0.973741	coding
ENST00000494380.5	127	0.47126	6.40045166016	1	0.875021	coding
ENST00000440155.6	294	0.38311	9.44073486328	1	0.999715	coding
ENST00000440598.2	263	0.39864	9.63409423828	1	0.999244	coding
ENST00000307355.12	320	0.39476	9.39422607422	1	0.999955	coding
ENST00000430838.2	173	0.41487	9.53424072266	1	0.960945	coding
ENST00000476730.1	117	0.35476	9.85052490234	1	0.297955	noncoding
ENST00000465954.1	28	0.37583	11.7002563477	1	0.014861	noncoding
ENST00000527278.5	505	0.41058	9.66253662109	1	1	coding
ENST00000489672.5	50	0.41074	8.76885986328	1	0.0324512	noncoding
ENST00000476120.2	570	0.39668	9.62298583984	1	1	coding
ENST00000395375.3	505	0.34869	9.66253662109	1	1	coding
ENST00000265734.8	327	0.30191	6.02178955078	1	0.999926	coding
ENST00000424848.3	327	0.30191	6.02178955078	1	0.999926	coding
ENST00000645624.1	278	0.46633	5.20025634766	1	0.999997	coding
ENST00000648936.2	438	0.38686	6.11614990234	1	1	coding
ENST00000447873.6	429	0.42952	6.11151123047	1	1	coding
ENST00000643160.1	116	0.47062	7.87322998047	1	0.762981	coding
ENST00000646489.1	474	0.4382	6.72515869141	1	1	coding
ENST00000642933.1	452	0.47278	5.85028076172	1	1	coding
ENST00000437425.7	397	0.41565	5.78912353516	1	1	coding
ENST00000646559.1	347	0.44661	5.76971435547	1	1	coding
ENST00000644551.1	465	0.41846	6.12030029297	1	1	coding
ENST00000643605.1	400	0.45966	5.82293701172	1	1	coding
ENST00000642394.1	388	0.44522	5.77947998047	1	1	coding
ENST00000644681.1	361	0.44981	5.51776123047	1	1	coding
ENST00000646098.1	430	0.47175	6.28045654297	1	1	coding
ENST00000645535.1	361	0.47462	5.51776123047	1	1	coding
ENST00000644682.1	442	0.45158	5.83013916016	1	1	coding
ENST00000642638.1	409	0.45239	5.83038330078	1	1	coding
ENST00000644674.1	370	0.49021	5.53106689453	1	1	coding
ENST00000646301.1	338	0.46662	5.75933837891	1	1	coding
ENST00000472326.2	65	0.423	6.22088623047	1	0.0855143	noncoding
ENST00000646879.1	427	0.35724	5.83319091797	1	1	coding
ENST00000413658.6	132	0.40298	4.53826904297	1	0.93989	coding
ENST00000424697.5	447	0.36168	7.30828857422	1	1	coding
ENST00000299667.9	447	0.33236	7.30828857422	1	1	coding
ENST00000303915.10	447	0.33948	7.30828857422	1	1	coding
ENST00000412947.6	411	0.32974	8.46954345703	1	0.99999	coding
ENST00000487620.1	454	0.33259	7.59014892578	1	1	coding
ENST00000449785.5	184	0.4625	4.97686767578	-1	0.25301	noncoding
ENST00000441298.5	98	0.44788	5.22882080078	-1	0.0541256	noncoding
ENST00000485892.5	120	0.4227	5.23529052734	1	0.847615	coding
ENST00000292393.9	22	0.36394	3.55657958984	1	0.0131693	noncoding
ENST00000466121.1	120	0.41124	5.23529052734	1	0.825854	coding
ENST00000479192.1	22	0.33714	3.55657958984	1	0.0115285	noncoding
ENST00000693374.1	678	0.48786	8.83209228516	1	1	coding
ENST00000688962.1	566	0.4433	9.26947021484	1	1	coding
ENST00000690206.1	649	0.47711	8.94122314453	1	1	coding
ENST00000691370.1	724	0.47301	9.00189208984	1	1	coding
ENST00000453269.7	678	0.48341	8.83209228516	1	1	coding
ENST00000472509.6	735	0.47873	8.81451416016	1	1	coding
ENST00000452041.5	678	0.46546	8.83209228516	1	1	coding
ENST00000344095.8	678	0.4776	8.83209228516	1	1	coding
ENST00000688197.1	317	0.40601	6.04071044922	1	0.999998	coding
ENST00000689347.1	461	0.4474	7.57562255859	1	1	coding
ENST00000451699.6	620	0.49611	8.53887939453	1	1	coding
ENST00000690962.1	669	0.45915	8.75665283203	1	1	coding
ENST00000417349.5	76	0.46483	5.77484130859	-1	0.0365832	noncoding
ENST00000310300.11	684	0.41665	8.54559326172	1	1	coding
ENST00000467201.5	211	0.24223	10.0833129883	1	0.423917	noncoding
ENST00000476881.2	144	0.36984	9.77642822266	1	0.648504	coding
ENST00000497245.2	232	0.45099	10.0134887695	1	0.999349	coding
ENST00000490359.2	90	0.46253	9.93426513672	-1	0.125817	noncoding
ENST00000498539.1	139	0.38266	11.4743041992	1	0.532195	coding
ENST00000487697.1	37	0.40536	5.94781494141	-1	0.0179571	noncoding
ENST00000470184.1	114	0.42791	8.87933349609	1	0.603359	coding
ENST00000485583.1	123	0.40995	7.75811767578	1	0.659222	coding
ENST00000481697.5	341	0.40369	7.11126708984	-1	0.574214	coding
ENST00000442873.5	145	0.41084	6.11248779297	1	0.931785	coding
ENST00000487807.5	50	0.4549	8.97991943359	-1	0.0523309	noncoding
ENST00000413034.3	393	0.33194	8.21783447266	1	0.999987	coding
ENST00000420217.1	121	0.39816	9.09844970703	1	0.553006	coding
ENST00000409231.7	276	0.35915	9.11883544922	1	0.998495	coding
ENST00000418198.5	194	0.34402	6.88092041016	-1	0.169901	noncoding
ENST00000496790.1	84	0.43009	10.494934082	-1	0.144279	noncoding
ENST00000441711.6	309	0.36954	6.31268310547	1	0.999986	coding
ENST00000454559.5	250	0.36954	7.01312255859	1	0.999248	coding
ENST00000323735.10	194	0.38793	7.68438720703	1	0.985567	coding
ENST00000323716.8	344	0.37458	6.15765380859	1	0.999999	coding
ENST00000431642.1	115	0.44575	6.20660400391	1	0.749201	coding
ENST00000297135.9	830	0.46683	6.00164794922	1	1	coding
ENST00000347053.8	840	0.46518	6.15142822266	1	1	coding
ENST00000393603.7	824	0.4168	6.07122802734	1	1	coding
ENST00000464542.5	205	0.39987	6.07037353516	1	0.997925	coding
ENST00000484237.5	45	0.4258	9.51422119141	-1	0.0700906	noncoding
ENST00000605888.1	179	0.45224	7.80718994141	-1	0.176185	noncoding
ENST00000673720.1	482	0.28719	9.20867919922	1	0.999938	coding
ENST00000673709.1	184	0.32237	8.97894287109	1	0.789401	coding
ENST00000673970.1	482	0.29928	9.20867919922	1	0.999977	coding
ENST00000673665.1	482	0.30576	9.20867919922	1	0.999987	coding
ENST00000379119.6	349	0.35564	9.73858642578	1	0.999863	coding
ENST00000451085.5	709	0.41185	8.01788330078	1	1	coding
ENST00000422987.3	709	0.3893	8.01788330078	1	1	coding
ENST00000308478.10	709	0.42146	8.01788330078	1	1	coding
ENST00000359943.8	228	0.39334	8.51727294922	1	0.997115	coding
ENST00000474082.1	43	0.40439	11.7113647461	1	0.0317579	noncoding
ENST00000412653.5	151	0.44724	9.01068115234	-1	0.163042	noncoding
ENST00000426156.1	109	0.43597	9.09771728516	-1	0.10697	noncoding
ENST00000355749.7	117	0.25289	5.75152587891	1	0.433592	noncoding
ENST00000677264.1	127	0.31289	5.44976806641	1	0.569346	coding
ENST00000611607.4	102	0.35494	5.90570068359	1	0.299079	noncoding
ENST00000470123.2	99	0.4151	7.74871826172	1	0.344688	noncoding
ENST00000459880.1	25	0.34441	7.97650146484	1	0.00501399	noncoding
ENST00000667657.1	28	0.4286	10.8344116211	1	0.0223628	noncoding
ENST00000660727.1	28	0.39694	10.8344116211	1	0.0162879	noncoding
ENST00000484322.5	72	0.28644	6.25592041016	1	0.0523265	noncoding
ENST00000658206.1	89	0.30552	8.24761962891	1	0.0695798	noncoding
ENST00000669475.1	68	0.33257	9.30194091797	1	0.0406316	noncoding
ENST00000665593.1	67	0.3413	5.01324462891	1	0.0708287	noncoding
ENST00000650961.1	52	0.38339	7.99859619141	1	0.0242552	noncoding
ENST00000652254.1	38	0.37874	5.95819091797	1	0.0121697	noncoding
ENST00000651674.1	50	0.33422	6.80718994141	1	0.0156741	noncoding
ENST00000668121.1	63	0.34067	8.50762939453	1	0.031214	noncoding
ENST00000421797.6	713	0.44179	5.88006591797	1	1	coding
ENST00000416992.6	126	0.36589	5.93231201172	-1	0.0710706	noncoding
ENST00000494286.5	73	0.42799	4.93963623047	-1	0.0324775	noncoding
ENST00000352689.11	736	0.2921	5.91302490234	1	1	coding
ENST00000494785.5	732	0.46732	6.26324462891	1	1	coding
ENST00000458153.5	529	0.47822	5.50201416016	1	1	coding
ENST00000496815.1	36	0.38309	6.36590576172	1	0.0101749	noncoding
ENST00000468830.1	35	0.40407	7.95477294922	1	0.0113696	noncoding
ENST00000453654.6	735	0.34775	6.38323974609	1	1	coding
ENST00000614521.2	1058	0.34952	8.17730712891	1	1	coding
ENST00000494390.5	127	0.38914	5.67926025391	1	0.793193	coding
ENST00000477835.5	126	0.4624	6.28045654297	1	0.869077	coding
ENST00000497321.5	183	0.46373	4.63824462891	1	0.998736	coding
ENST00000460662.2	335	0.46193	5.89019775391	-1	0.784859	coding
ENST00000475388.1	49	0.4035	4.82635498047	1	0.0496553	noncoding
ENST00000644635.1	660	0.37801	6.13897705078	1	1	coding
ENST00000340622.8	645	0.35751	6.40704345703	1	1	coding
ENST00000458143.7	661	0.37137	6.13897705078	1	1	coding
ENST00000471735.1	129	0.46965	4.20843505859	-1	0.147692	noncoding
ENST00000461958.2	188	0.28224	5.82537841797	1	0.935008	coding
ENST00000377770.8	866	0.41208	5.94537353516	1	1	coding
ENST00000406326.5	354	0.37405	8.58355712891	1	0.999989	coding
ENST00000332007.7	804	0.43898	5.91094970703	1	1	coding
ENST00000496611.1	150	0.35034	5.12066650391	1	0.914649	coding
ENST00000619756.4	292	0.37615	8.59368896484	1	0.999784	coding
ENST00000481593.1	141	0.41841	9.16680908203	1	0.845038	coding
ENST00000493268.1	112	0.37558	9.69232177734	1	0.33466	noncoding
ENST00000488512.5	87	0.44094	6.26409912109	1	0.310835	noncoding
ENST00000389413.7	987	0.45628	5.60931396484	1	1	coding
ENST00000409483.5	978	0.45833	5.43817138672	1	1	coding
ENST00000389418.9	1016	0.45628	5.54669189453	1	1	coding
ENST00000389416.8	999	0.45628	5.65045166016	1	1	coding
ENST00000648371.1	292	0.42654	6.45831298828	1	0.999994	coding
ENST00000404321.3	445	0.44572	4.99176025391	1	1	coding
ENST00000554914.1	441	0.42183	7.03424072266	1	1	coding
ENST00000314787.8	329	0.44964	9.60601806641	1	0.999997	coding
ENST00000519088.5	175	0.42109	8.97515869141	1	0.973806	coding
ENST00000524114.5	198	0.47408	9.15252685547	-1	0.299515	noncoding
ENST00000523559.1	135	0.45785	9.05645751953	1	0.903499	coding
ENST00000524061.1	19	0.33487	11.2637329102	1	0.0110123	noncoding
ENST00000517607.1	33	0.45213	12.7041625977	1	0.0277202	noncoding
ENST00000522948.5	735	0.41035	6.43218994141	1	1	coding
ENST00000692529.1	737	0.37011	6.26824951172	1	1	coding
ENST00000251822.7	728	0.39745	6.26739501953	1	1	coding
ENST00000519210.1	52	0.3561	7.84649658203	1	0.0192734	noncoding
ENST00000265616.10	271	0.41974	7.63470458984	1	0.999936	coding
ENST00000380154.9	163	0.41809	5.32550048828	1	0.98805	coding
ENST00000341403.9	230	0.4336	5.69732666016	1	0.999851	coding
ENST00000615729.4	234	0.47679	6.38104248047	1	0.99988	coding
ENST00000620706.1	51	0.41492	4.75006103516	1	0.0658528	noncoding
ENST00000613013.1	51	0.34896	4.75006103516	1	0.0345181	noncoding
ENST00000424479.7	265	0.33447	8.80621337891	1	0.994351	coding
ENST00000530193.5	56	0.36698	9.18585205078	1	0.0313824	noncoding
ENST00000530432.1	48	0.33927	5.45013427734	1	0.0201302	noncoding
ENST00000524616.5	206	0.39545	8.69586181641	1	0.990625	coding
ENST00000531823.5	133	0.44081	8.47576904297	1	0.853306	coding
ENST00000531109.5	100	0.43579	9.09783935547	-1	0.0976334	noncoding
ENST00000527758.1	45	0.33585	6.00665283203	1	0.0140957	noncoding
ENST00000422581.6	217	0.44297	9.40740966797	1	0.998444	coding
ENST00000531483.1	45	0.36466	5.37615966797	1	0.0202399	noncoding
ENST00000419686.2	177	0.46269	7.63299560547	1	0.992485	coding
ENST00000528814.1	107	0.39486	6.88836669922	1	0.418681	noncoding
ENST00000524409.1	66	0.31288	7.73382568359	1	0.0292704	noncoding
ENST00000522904.5	557	0.46566	4.88482666016	-1	0.997514	coding
ENST00000522752.5	210	0.42409	5.13153076172	1	0.999592	coding
ENST00000317827.9	806	0.39741	4.81756591797	1	1	coding
ENST00000276520.12	396	0.37991	4.81207275391	1	1	coding
ENST00000520973.5	582	0.47011	5.15203857422	1	1	coding
ENST00000521154.1	47	0.44085	9.48919677734	1	0.0484244	noncoding
ENST00000522955.5	376	0.44078	5.10174560547	1	1	coding
ENST00000521866.5	363	0.46909	5.31463623047	1	1	coding
ENST00000519093.5	155	0.32465	5.88336181641	1	0.834135	coding
ENST00000522548.1	37	0.48187	4.37689208984	1	0.0300431	noncoding
ENST00000456397.7	215	0.34547	4.83343505859	1	0.998284	coding
ENST00000397070.6	172	0.35164	5.65057373047	1	0.962829	coding
ENST00000522434.5	36	0.42233	9.36956787109	1	0.0207359	noncoding
ENST00000524331.1	38	0.43552	9.51995849609	1	0.0283166	noncoding
ENST00000519186.1	121	0.40212	4.61724853516	1	0.874367	coding
ENST00000694883.1	135	0.35663	8.66607666016	1	0.527912	coding
ENST00000405786.3	135	0.36068	8.66607666016	1	0.548684	coding
ENST00000694875.1	138	0.32886	6.59735107422	1	0.592037	coding
ENST00000520817.6	80	0.33369	9.44525146484	1	0.0656293	noncoding
ENST00000694874.1	154	0.36624	8.85577392578	1	0.766876	coding
ENST00000694885.1	126	0.3477	7.62237548828	1	0.428449	noncoding
ENST00000357743.9	138	0.30894	6.59735107422	1	0.519136	coding
ENST00000694876.1	133	0.3216	6.71417236328	1	0.487933	noncoding
ENST00000694887.1	138	0.32886	6.59735107422	1	0.592037	coding
ENST00000523420.6	62	0.32973	9.36163330078	1	0.0320377	noncoding
ENST00000694886.1	138	0.33754	6.59735107422	1	0.626756	coding
ENST00000694913.1	80	0.34755	9.44525146484	1	0.0749885	noncoding
ENST00000694865.1	87	0.37687	9.45989990234	1	0.138473	noncoding
ENST00000388742.8	593	0.33062	5.79449462891	1	1	coding
ENST00000340726.8	593	0.33062	5.79449462891	1	1	coding
ENST00000419131.6	558	0.35112	6.23565673828	1	1	coding
ENST00000388740.4	560	0.33062	5.85968017578	1	1	coding
ENST00000465115.6	471	0.35372	5.71759033203	1	1	coding
ENST00000303824.11	587	0.35112	5.79449462891	1	1	coding
ENST00000642391.1	453	0.32597	6.31768798828	1	1	coding
ENST00000388741.7	559	0.3693	5.85968017578	1	1	coding
ENST00000388743.6	592	0.43029	5.79449462891	1	1	coding
ENST00000496494.6	520	0.39653	5.89813232422	1	1	coding
ENST00000654804.1	110	0.30715	7.77471923828	1	0.160884	noncoding
ENST00000657404.1	111	0.32681	6.95904541016	1	0.238352	noncoding
ENST00000670648.1	45	0.41417	9.69329833984	1	0.0328992	noncoding
ENST00000379096.9	185	0.35087	4.93902587891	1	0.99016	coding
ENST00000518937.6	208	0.35087	5.30206298828	1	0.996509	coding
ENST00000448733.3	239	0.33878	4.91278076172	1	0.999448	coding
ENST00000379097.7	225	0.38588	4.78985595703	1	0.999728	coding
ENST00000519303.6	61	0.42983	5.25909423828	1	0.103275	noncoding
ENST00000523319.6	46	0.40039	10.786315918	1	0.036301	noncoding
ENST00000521354.5	62	0.41217	7.83843994141	1	0.0548616	noncoding
ENST00000518517.5	39	0.45805	5.53851318359	1	0.0246655	noncoding
ENST00000524194.5	2	0.41524	5.27496337891	1	1.26999e-05	noncoding
ENST00000521241.6	112	0.4387	4.66473388672	1	0.851848	coding
ENST00000520795.5	92	0.41395	4.57672119141	-1	0.0428335	noncoding
ENST00000521861.6	353	0.34287	6.09173583984	1	0.999997	coding
ENST00000276682.8	367	0.43894	6.84344482422	1	1	coding
ENST00000520289.1	110	0.45711	7.85382080078	-1	0.0741249	noncoding
ENST00000518995.5	235	0.45089	5.41595458984	-1	0.398646	noncoding
ENST00000522800.5	84	0.46367	6.89593505859	-1	0.0422321	noncoding
ENST00000522453.1	170	0.46987	5.29327392578	-1	0.195432	noncoding
ENST00000526683.6	560	0.4411	5.19268798828	1	1	coding
ENST00000453551.6	517	0.4411	5.17633056641	1	1	coding
ENST00000313352.11	500	0.4411	5.23126220703	1	1	coding
ENST00000456095.6	531	0.44677	5.18023681641	1	1	coding
ENST00000349157.10	543	0.4411	5.24713134766	1	1	coding
ENST00000527197.5	514	0.44677	5.23504638672	1	1	coding
ENST00000526459.5	322	0.43175	8.68206787109	-1	0.552433	coding
ENST00000527744.5	295	0.43438	8.39569091797	-1	0.48108	noncoding
ENST00000529999.5	263	0.42076	7.68572998047	-1	0.352732	noncoding
ENST00000529693.1	86	0.40354	6.50311279297	1	0.204781	noncoding
ENST00000531995.1	75	0.40037	9.89642333984	1	0.116593	noncoding
ENST00000532127.5	130	0.40402	9.20697021484	1	0.688258	coding
ENST00000526151.5	152	0.43126	10.1343383789	1	0.921926	coding
ENST00000524514.1	37	0.38823	10.1323852539	-1	0.109015	noncoding
ENST00000578723.5	65	0.34176	10.4732055664	1	0.0456137	noncoding
ENST00000528794.3	62	0.31714	11.0629272461	1	0.0379377	noncoding
ENST00000581667.1	103	0.45335	7.85614013672	1	0.537088	coding
ENST00000529026.1	93	0.37899	8.50823974609	1	0.174822	noncoding
ENST00000524395.5	81	0.35466	10.7827758789	1	0.0885162	noncoding
ENST00000331434.7	230	0.32431	9.98638916016	1	0.929646	coding
ENST00000530455.5	121	0.32431	8.25506591797	1	0.259891	noncoding
ENST00000529593.1	77	0.42629	12.210144043	1	0.131852	noncoding
ENST00000356521.9	396	0.45092	4.75970458984	1	1	coding
ENST00000377400.8	396	0.4791	4.75970458984	1	1	coding
ENST00000314367.14	360	0.4461	5.42047119141	1	1	coding
ENST00000475411.5	154	0.27398	6.70355224609	1	0.591735	coding
ENST00000613508.4	348	0.45872	4.73809814453	1	1	coding
ENST00000382447.8	377	0.44238	4.77972412109	1	1	coding
ENST00000464198.5	105	0.45011	5.67108154297	1	0.663459	coding
ENST00000462513.5	76	0.4384	4.80963134766	-1	0.0374718	noncoding
ENST00000431099.3	147	0.44606	5.45758056641	1	0.972936	coding
ENST00000382389.5	78	0.29059	7.70806884766	1	0.0455932	noncoding
ENST00000382393.2	114	0.30268	4.24652099609	1	0.612751	coding
ENST00000380733.9	531	0.45218	9.14630126953	1	1	coding
ENST00000380738.8	531	0.45218	9.14630126953	1	1	coding
ENST00000380715.5	330	0.46515	9.23431396484	1	0.999999	coding
ENST00000380716.8	334	0.4595	9.19732666016	1	0.999999	coding
ENST00000397519.6	334	0.4632	9.19732666016	1	0.999999	coding
ENST00000481862.1	53	0.45598	10.3544311523	1	0.105242	noncoding
ENST00000495873.1	35	0.4169	10.8428344727	1	0.0268408	noncoding
ENST00000487363.5	176	0.47163	7.82818603516	1	0.992788	coding
ENST00000488797.1	62	0.34128	8.97833251953	1	0.0322327	noncoding
ENST00000351266.8	373	0.42387	6.26300048828	1	1	coding
ENST00000378980.8	373	0.40971	6.26300048828	1	1	coding
ENST00000417345.2	256	0.43224	8.41607666016	-1	0.356675	noncoding
ENST00000490578.1	109	0.41251	10.869934082	1	0.441462	noncoding
ENST00000259667.6	164	0.43056	9.20367431641	1	0.960982	coding
ENST00000474908.5	160	0.33433	9.75067138672	1	0.6074	coding
ENST00000471774.5	65	0.38479	10.4701538086	1	0.0667513	noncoding
ENST00000461169.1	136	0.45767	7.90399169922	1	0.904175	coding
ENST00000376896.8	460	0.29367	8.02606201172	1	0.999991	coding
ENST00000396204.2	471	0.3666	7.77593994141	1	1	coding
ENST00000376499.8	771	0.3738	6.78973388672	1	1	coding
ENST00000491534.5	87	0.47879	9.51934814453	-1	0.103915	noncoding
ENST00000464999.1	101	0.4699	9.52105712891	-1	0.120649	noncoding
ENST00000418319.5	242	0.47255	8.47918701172	-1	0.399081	noncoding
